date,efa_block,product,avail_gbp_mw_h
2025-07-27,2,DMH,0.769
2025-07-27,2,DRL,1.281
2025-07-27,2,DRH,0.965
2025-07-27,3,DCL,4.376
2025-07-27,3,DCH,1.559
2025-07-27,3,DML,1.477
2025-07-27,3,DMH,0.807
2025-07-27,3,DRL,1.785
2025-07-27,3,DRH,0.767
2025-07-27,4,DCL,2.463
2025-07-27,4,DCH,0.664
2025-07-27,4,DML,0.888
2025-07-27,4,DMH,0.946
2025-07-27,4,DRL,5.908
2025-07-27,4,DRH,1.348
2025-07-27,5,DCL,3.341
2025-07-27,5,DCH,2.701
2025-07-27,5,DML,0.883
2025-07-27,5,DMH,1.07
2025-07-27,5,DRL,3.794
2025-07-27,5,DRH,1.927
2025-07-27,6,DCL,3.067
2025-07-27,6,DCH,1.867
2025-07-27,6,DML,3.307
2025-07-27,6,DMH,0.252
2025-07-27,6,DRL,4.696
2025-07-27,6,DRH,2.218
2025-07-28,1,DCL,6.424
2025-07-28,1,DCH,0.75
2025-07-28,1,DML,1.735
2025-07-28,1,DMH,0.514
2025-07-28,1,DRL,4.403
2025-07-28,1,DRH,0.649
2025-07-28,2,DCL,0.744
2025-07-28,2,DCH,0.684
2025-07-28,2,DML,0.43
2025-07-28,2,DMH,0.449
2025-07-28,2,DRL,6.669
2025-07-28,2,DRH,1.034
2025-07-28,3,DCL,1.759
2025-07-28,3,DCH,0.683
2025-07-28,3,DML,2.168
2025-07-28,3,DMH,1.296
2025-07-28,3,DRL,3.564
2025-07-28,3,DRH,0.993
2025-07-28,4,DCL,4.437
2025-07-28,4,DCH,1.365
2025-07-28,4,DML,7.235
2025-07-28,4,DMH,1.098
2025-07-28,4,DRL,5.091
2025-07-28,4,DRH,1.872
2025-07-28,5,DCL,3.402
2025-07-28,5,DCH,2.465
2025-07-28,5,DML,1.364
2025-07-28,5,DMH,1.769
2025-07-28,5,DRL,4.92
2025-07-28,5,DRH,2.46
2025-07-28,6,DCL,2.788
2025-07-28,6,DCH,0.972
2025-07-28,6,DML,2.377
2025-07-28,6,DMH,1.122
2025-07-28,6,DRL,3.095
2025-07-28,6,DRH,3.744
2025-07-29,1,DCL,2.012
2025-07-29,1,DCH,0.835
2025-07-29,1,DML,1.043
2025-07-29,1,DMH,0.553
2025-07-29,1,DRL,0.949
2025-07-29,1,DRH,1.564
2025-07-29,2,DCL,1.5
2025-07-29,2,DCH,0.378
2025-07-29,2,DML,1.176
2025-07-29,2,DMH,0.744
2025-07-29,2,DRL,2.214
2025-07-29,2,DRH,1.183
2025-07-29,3,DCL,2.83
2025-07-29,3,DCH,1.028
2025-07-29,3,DML,3.169
2025-07-29,3,DMH,0.529
2025-07-29,3,DRL,3.152
2025-07-29,3,DRH,1.773
2025-07-29,4,DCL,1.833
2025-07-29,4,DCH,0.636
2025-07-29,4,DML,6.168
2025-07-29,4,DMH,0.43
2025-07-29,4,DRL,4.405
2025-07-29,4,DRH,1.675
2025-07-29,5,DCL,1.244
2025-07-29,5,DCH,1.934
2025-07-29,5,DML,1.641
2025-07-29,5,DMH,0.991
2025-07-29,5,DRL,3.188
2025-07-29,5,DRH,2.67
2025-07-29,6,DCL,3.23
2025-07-29,6,DCH,1.053
2025-07-29,6,DML,0.718
2025-07-29,6,DMH,0.856
2025-07-29,6,DRL,1.916
2025-07-29,6,DRH,1.513
2025-07-30,1,DCL,1.533
2025-07-30,1,DCH,0.723
2025-07-30,1,DML,0.843
2025-07-30,1,DMH,2.202
2025-07-30,1,DRL,2.904
2025-07-30,1,DRH,1.078
2025-07-30,2,DCL,1.234
2025-07-30,2,DCH,0.746
2025-07-30,2,DML,1.048
2025-07-30,2,DMH,0.746
2025-07-30,2,DRL,2.116
2025-07-30,2,DRH,0.626
2025-07-30,3,DCL,5.382
2025-07-30,3,DCH,1.151
2025-07-30,3,DML,1.344
2025-07-30,3,DMH,0.906
2025-07-30,3,DRL,1.373
2025-07-30,3,DRH,1.108
2025-07-30,4,DCL,0.887
2025-07-30,4,DCH,0.905
2025-07-30,4,DML,1.68
2025-07-30,4,DMH,0.405
2025-07-30,4,DRL,1.696
2025-07-30,4,DRH,2.88
2025-07-30,5,DCL,2.604
2025-07-30,5,DCH,1.77
2025-07-30,5,DML,0.972
2025-07-30,5,DMH,0.559
2025-07-30,5,DRL,8.394
2025-07-30,5,DRH,3.55
2025-07-30,6,DCL,9.985
2025-07-30,6,DCH,0.643
2025-07-30,6,DML,3.594
2025-07-30,6,DMH,1.35
2025-07-30,6,DRL,2.422
2025-07-30,6,DRH,4.26
2025-07-31,1,DCL,1.677
2025-07-31,1,DCH,0.518
2025-07-31,1,DML,1.023
2025-07-31,1,DMH,0.76
2025-07-31,1,DRL,1.816
2025-07-31,1,DRH,1.166
2025-07-31,2,DCL,2.49
2025-07-31,2,DCH,0.318
2025-07-31,2,DML,1.12
2025-07-31,2,DMH,0.581
2025-07-31,2,DRL,2.687
2025-07-31,2,DRH,3.626
2025-07-31,3,DCL,2.056
2025-07-31,3,DCH,0.939
2025-07-31,3,DML,1.441
2025-07-31,3,DMH,0.427
2025-07-31,3,DRL,3.916
2025-07-31,3,DRH,2.051
2025-07-31,4,DCL,1.614
2025-07-31,4,DCH,2.659
2025-07-31,4,DML,2.149
2025-07-31,4,DMH,0.821
2025-07-31,4,DRL,1.141
2025-07-31,4,DRH,0.975
2025-07-31,5,DCL,3.576
2025-07-31,5,DCH,0.583
2025-07-31,5,DML,2.398
2025-07-31,5,DMH,1.564
2025-07-31,5,DRL,4.773
2025-07-31,5,DRH,2.581
2025-07-31,6,DCL,2.051
2025-07-31,6,DCH,2.766
2025-07-31,6,DML,2.337
2025-07-31,6,DMH,1.557
2025-07-31,6,DRL,3.755
2025-07-31,6,DRH,1.041
2025-08-01,1,DCL,2.419
2025-08-01,1,DCH,0.339
2025-08-01,1,DML,0.831
2025-08-01,1,DMH,0.693
2025-08-01,1,DRL,2.326
2025-08-01,1,DRH,1.58
2025-08-01,2,DCL,6.757
2025-08-01,2,DCH,0.332
2025-08-01,2,DML,0.871
2025-08-01,2,DMH,0.636
2025-08-01,2,DRL,2.267
2025-08-01,2,DRH,0.411
2025-08-01,3,DCL,6.517
2025-08-01,3,DCH,2.099
2025-08-01,3,DML,0.634
2025-08-01,3,DMH,0.376
2025-08-01,3,DRL,2.121
2025-08-01,3,DRH,0.763
2025-08-01,4,DCL,5.924
2025-08-01,4,DCH,0.276
2025-08-01,4,DML,1.684
2025-08-01,4,DMH,0.957
2025-08-01,4,DRL,2.745
2025-08-01,4,DRH,1.597
2025-08-01,5,DCL,3.889
2025-08-01,5,DCH,1.999
2025-08-01,5,DML,1.838
2025-08-01,5,DMH,1.975
2025-08-01,5,DRL,11.612
2025-08-01,5,DRH,1.772
2025-08-01,6,DCL,2.437
2025-08-01,6,DCH,2.121
2025-08-01,6,DML,0.823
2025-08-01,6,DMH,0.285
2025-08-01,6,DRL,5.402
2025-08-01,6,DRH,1.001
2025-08-02,1,DCL,1.292
2025-08-02,1,DCH,1.116
2025-08-02,1,DML,1.229
2025-08-02,1,DMH,0.563
2025-08-02,1,DRL,3.392
2025-08-02,1,DRH,1.71
2025-08-02,2,DCL,1.616
2025-08-02,2,DCH,0.623
2025-08-02,2,DML,0.745
2025-08-02,2,DMH,0.271
2025-08-02,2,DRL,0.776
2025-08-02,2,DRH,0.867
2025-08-02,3,DCL,3.58
2025-08-02,3,DCH,0.994
2025-08-02,3,DML,0.789
2025-08-02,3,DMH,1.173
2025-08-02,3,DRL,1.68
2025-08-02,3,DRH,0.737
2025-08-02,4,DCL,2.133
2025-08-02,4,DCH,0.853
2025-08-02,4,DML,6.549
2025-08-02,4,DMH,0.368
2025-08-02,4,DRL,1.428
2025-08-02,4,DRH,1.034
2025-08-02,5,DCL,3.049
2025-08-02,5,DCH,1.2
2025-08-02,5,DML,4.462
2025-08-02,5,DMH,1.765
2025-08-02,5,DRL,6.218
2025-08-02,5,DRH,1.433
2025-08-02,6,DCL,2.416
2025-08-02,6,DCH,1.591
2025-08-02,6,DML,1.38
2025-08-02,6,DMH,0.623
2025-08-02,6,DRL,3.474
2025-08-02,6,DRH,2.059
2025-08-03,1,DCL,2.242
2025-08-03,1,DCH,1.523
2025-08-03,1,DML,1.582
2025-08-03,1,DMH,0.927
2025-08-03,1,DRL,5.213
2025-08-03,1,DRH,1.485
2025-08-03,2,DCL,1.021
2025-08-03,2,DCH,0.743
2025-08-03,2,DML,1.733
2025-08-03,2,DMH,0.33
2025-08-03,2,DRL,2.296
2025-08-03,2,DRH,0.259
2025-08-03,3,DCL,1.226
2025-08-03,3,DCH,0.82
2025-08-03,3,DML,1.243
2025-08-03,3,DMH,1.172
2025-08-03,3,DRL,1.911
2025-08-03,3,DRH,1.226
2025-08-03,4,DCL,2.173
2025-08-03,4,DCH,1.109
2025-08-03,4,DML,1.185
2025-08-03,4,DMH,0.533
2025-08-03,4,DRL,1.564
2025-08-03,4,DRH,3.767
2025-08-03,5,DCL,4.082
2025-08-03,5,DCH,1.959
2025-08-03,5,DML,2.33
2025-08-03,5,DMH,1.071
2025-08-03,5,DRL,9.493
2025-08-03,5,DRH,2.971
2025-08-03,6,DCL,2.957
2025-08-03,6,DCH,0.47
2025-08-03,6,DML,1.893
2025-08-03,6,DMH,0.48
2025-08-03,6,DRL,4.367
2025-08-03,6,DRH,0.688
2025-08-04,1,DCL,0.8
2025-08-04,1,DCH,1.822
2025-08-04,1,DML,1.797
2025-08-04,1,DMH,0.724
2025-08-04,1,DRL,3.474
2025-08-04,1,DRH,0.927
2025-08-04,2,DCL,1.457
2025-08-04,2,DCH,0.558
2025-08-04,2,DML,0.54
2025-08-04,2,DMH,0.908
2025-08-04,2,DRL,2.506
2025-08-04,2,DRH,0.874
2025-08-04,3,DCL,1.067
2025-08-04,3,DCH,0.844
2025-08-04,3,DML,0.944
2025-08-04,3,DMH,1.099
2025-08-04,3,DRL,13.517
2025-08-04,3,DRH,1.164
2025-08-04,4,DCL,1.969
2025-08-04,4,DCH,1.806
2025-08-04,4,DML,1.226
2025-08-04,4,DMH,0.45
2025-08-04,4,DRL,1.744
2025-08-04,4,DRH,2.106
2025-08-04,5,DCL,1.984
2025-08-04,5,DCH,0.588
2025-08-04,5,DML,3.779
2025-08-04,5,DMH,1.585
2025-08-04,5,DRL,4.465
2025-08-04,5,DRH,2.472
2025-08-04,6,DCL,2.375
2025-08-04,6,DCH,1.039
2025-08-04,6,DML,0.947
2025-08-04,6,DMH,1.182
2025-08-04,6,DRL,2.282
2025-08-04,6,DRH,1.12
2025-08-05,1,DCL,2.143
2025-08-05,1,DCH,1.246
2025-08-05,1,DML,2.028
2025-08-05,1,DMH,1.056
2025-08-05,1,DRL,11.028
2025-08-05,1,DRH,0.871
2025-08-05,2,DCL,0.602
2025-08-05,2,DCH,0.977
2025-08-05,2,DML,1.318
2025-08-05,2,DMH,0.413
2025-08-05,2,DRL,1.082
2025-08-05,2,DRH,1.18
2025-08-05,3,DCL,1.214
2025-08-05,3,DCH,0.827
2025-08-05,3,DML,1.442
2025-08-05,3,DMH,0.544
2025-08-05,3,DRL,2.723
2025-08-05,3,DRH,1.011
2025-08-05,4,DCL,5.04
2025-08-05,4,DCH,1.587
2025-08-05,4,DML,2.382
2025-08-05,4,DMH,0.602
2025-08-05,4,DRL,4.744
2025-08-05,4,DRH,3.565
2025-08-05,5,DCL,3.688
2025-08-05,5,DCH,1.391
2025-08-05,5,DML,2.568
2025-08-05,5,DMH,3.017
2025-08-05,5,DRL,5.007
2025-08-05,5,DRH,2.416
2025-08-05,6,DCL,2.296
2025-08-05,6,DCH,2.563
2025-08-05,6,DML,0.966
2025-08-05,6,DMH,0.453
2025-08-05,6,DRL,1.613
2025-08-05,6,DRH,1.452
2025-08-06,1,DCL,1.924
2025-08-06,1,DCH,1.105
2025-08-06,1,DML,2.829
2025-08-06,1,DMH,1.674
2025-08-06,1,DRL,1.156
2025-08-06,1,DRH,0.793
2025-08-06,2,DCL,2.033
2025-08-06,2,DCH,0.335
2025-08-06,2,DML,0.716
2025-08-06,2,DMH,0.329
2025-08-06,2,DRL,0.892
2025-08-06,2,DRH,1.662
2025-08-06,3,DCL,2.353
2025-08-06,3,DCH,1.017
2025-08-06,3,DML,2.73
2025-08-06,3,DMH,0.699
2025-08-06,3,DRL,3.226
2025-08-06,3,DRH,0.611
2025-08-06,4,DCL,2.37
2025-08-06,4,DCH,1.461
2025-08-06,4,DML,1.883
2025-08-06,4,DMH,0.696
2025-08-06,4,DRL,3.666
2025-08-06,4,DRH,3.183
2025-08-06,5,DCL,2.975
2025-08-06,5,DCH,1.667
2025-08-06,5,DML,5.046
2025-08-06,5,DMH,1.138
2025-08-06,5,DRL,5.094
2025-08-06,5,DRH,2.674
2025-08-06,6,DCL,2.673
2025-08-06,6,DCH,1.24
2025-08-06,6,DML,1.674
2025-08-06,6,DMH,0.459
2025-08-06,6,DRL,2.689
2025-08-06,6,DRH,2.659
2025-08-07,1,DCL,2.133
2025-08-07,1,DCH,0.559
2025-08-07,1,DML,1.994
2025-08-07,1,DMH,1.205
2025-08-07,1,DRL,1.64
2025-08-07,1,DRH,1.415
2025-08-07,2,DCL,1.113
2025-08-07,2,DCH,0.301
2025-08-07,2,DML,1.542
2025-08-07,2,DMH,0.833
2025-08-07,2,DRL,2.904
2025-08-07,2,DRH,0.642
2025-08-07,3,DCL,2.342
2025-08-07,3,DCH,1.616
2025-08-07,3,DML,1.352
2025-08-07,3,DMH,0.536
2025-08-07,3,DRL,3.189
2025-08-07,3,DRH,0.43
2025-08-07,4,DCL,2.236
2025-08-07,4,DCH,0.422
2025-08-07,4,DML,2.075
2025-08-07,4,DMH,0.638
2025-08-07,4,DRL,2.945
2025-08-07,4,DRH,1.034
2025-08-07,5,DCL,3.358
2025-08-07,5,DCH,0.941
2025-08-07,5,DML,2.474
2025-08-07,5,DMH,1.752
2025-08-07,5,DRL,3.77
2025-08-07,5,DRH,4.128
2025-08-07,6,DCL,3.568
2025-08-07,6,DCH,0.431
2025-08-07,6,DML,2.721
2025-08-07,6,DMH,0.911
2025-08-07,6,DRL,7.082
2025-08-07,6,DRH,1.395
2025-08-08,1,DCL,1.612
2025-08-08,1,DCH,1.18
2025-08-08,1,DML,1.541
2025-08-08,1,DMH,0.637
2025-08-08,1,DRL,3.155
2025-08-08,1,DRH,1.356
2025-08-08,2,DCL,2.098
2025-08-08,2,DCH,0.45
2025-08-08,2,DML,0.562
2025-08-08,2,DMH,1.18
2025-08-08,2,DRL,1.695
2025-08-08,2,DRH,1.142
2025-08-08,3,DCL,1.424
2025-08-08,3,DCH,1.098
2025-08-08,3,DML,6.312
2025-08-08,3,DMH,1.198
2025-08-08,3,DRL,2.601
2025-08-08,3,DRH,1.353
2025-08-08,4,DCL,2.382
2025-08-08,4,DCH,1.59
2025-08-08,4,DML,1.932
2025-08-08,4,DMH,1.329
2025-08-08,4,DRL,0.932
2025-08-08,4,DRH,2.787
2025-08-08,5,DCL,3.521
2025-08-08,5,DCH,2.198
2025-08-08,5,DML,3.661
2025-08-08,5,DMH,0.529
2025-08-08,5,DRL,7.218
2025-08-08,5,DRH,4.876
2025-08-08,6,DCL,1.707
2025-08-08,6,DCH,0.977
2025-08-08,6,DML,1.235
2025-08-08,6,DMH,0.511
2025-08-08,6,DRL,3.936
2025-08-08,6,DRH,1.467
2025-08-09,1,DCL,0.993
2025-08-09,1,DCH,0.474
2025-08-09,1,DML,0.639
2025-08-09,1,DMH,0.495
2025-08-09,1,DRL,5.367
2025-08-09,1,DRH,0.845
2025-08-09,2,DCL,2.845
2025-08-09,2,DCH,2.135
2025-08-09,2,DML,0.768
2025-08-09,2,DMH,0.499
2025-08-09,2,DRL,1.885
2025-08-09,2,DRH,0.757
2025-08-09,3,DCL,5.011
2025-08-09,3,DCH,0.798
2025-08-09,3,DML,1.907
2025-08-09,3,DMH,1.078
2025-08-09,3,DRL,1.994
2025-08-09,3,DRH,2.867
2025-08-09,4,DCL,2.183
2025-08-09,4,DCH,0.529
2025-08-09,4,DML,3.033
2025-08-09,4,DMH,1.09
2025-08-09,4,DRL,2.46
2025-08-09,4,DRH,1.259
2025-08-09,5,DCL,1.748
2025-08-09,5,DCH,1.966
2025-08-09,5,DML,1.38
2025-08-09,5,DMH,1.693
2025-08-09,5,DRL,4.578
2025-08-09,5,DRH,1.603
2025-08-09,6,DCL,3.92
2025-08-09,6,DCH,0.58
2025-08-09,6,DML,1.393
2025-08-09,6,DMH,1.077
2025-08-09,6,DRL,5.169
2025-08-09,6,DRH,1.935
2025-08-10,1,DCL,0.979
2025-08-10,1,DCH,0.613
2025-08-10,1,DML,1.635
2025-08-10,1,DMH,0.166
2025-08-10,1,DRL,1.993
2025-08-10,1,DRH,1.063
2025-08-10,2,DCL,1.767
2025-08-10,2,DCH,0.45
2025-08-10,2,DML,0.695
2025-08-10,2,DMH,0.308
2025-08-10,2,DRL,2.27
2025-08-10,2,DRH,1.477
2025-08-10,3,DCL,3.754
2025-08-10,3,DCH,1.43
2025-08-10,3,DML,3.019
2025-08-10,3,DMH,0.721
2025-08-10,3,DRL,3.039
2025-08-10,3,DRH,2.125
2025-08-10,4,DCL,2.214
2025-08-10,4,DCH,0.709
2025-08-10,4,DML,0.627
2025-08-10,4,DMH,0.692
2025-08-10,4,DRL,1.572
2025-08-10,4,DRH,0.876
2025-08-10,5,DCL,1.728
2025-08-10,5,DCH,1.697
2025-08-10,5,DML,3.042
2025-08-10,5,DMH,5.388
2025-08-10,5,DRL,3.653
2025-08-10,5,DRH,2.626
2025-08-10,6,DCL,1.628
2025-08-10,6,DCH,0.834
2025-08-10,6,DML,4.882
2025-08-10,6,DMH,0.801
2025-08-10,6,DRL,5.027
2025-08-10,6,DRH,1.471
2025-08-11,1,DCL,3.882
2025-08-11,1,DCH,0.817
2025-08-11,1,DML,0.594
2025-08-11,1,DMH,0.446
2025-08-11,1,DRL,1.867
2025-08-11,1,DRH,1.377
2025-08-11,2,DCL,0.799
2025-08-11,2,DCH,0.777
2025-08-11,2,DML,0.642
2025-08-11,2,DMH,0.753
2025-08-11,2,DRL,1.69
2025-08-11,2,DRH,0.837
2025-08-11,3,DCL,6.585
2025-08-11,3,DCH,0.353
2025-08-11,3,DML,1.265
2025-08-11,3,DMH,1.032
2025-08-11,3,DRL,2.12
2025-08-11,3,DRH,1.251
2025-08-11,4,DCL,2.102
2025-08-11,4,DCH,0.411
2025-08-11,4,DML,2.932
2025-08-11,4,DMH,1.022
2025-08-11,4,DRL,3.843
2025-08-11,4,DRH,1.292
2025-08-11,5,DCL,2.991
2025-08-11,5,DCH,0.375
2025-08-11,5,DML,1.757
2025-08-11,5,DMH,4.25
2025-08-11,5,DRL,1.355
2025-08-11,5,DRH,1.173
2025-08-11,6,DCL,1.984
2025-08-11,6,DCH,1.606
2025-08-11,6,DML,1.645
2025-08-11,6,DMH,1.965
2025-08-11,6,DRL,2.549
2025-08-11,6,DRH,0.95
2025-08-12,1,DCL,2.061
2025-08-12,1,DCH,0.573
2025-08-12,1,DML,3.152
2025-08-12,1,DMH,0.712
2025-08-12,1,DRL,2.204
2025-08-12,1,DRH,1.245
2025-08-12,2,DCL,0.779
2025-08-12,2,DCH,0.839
2025-08-12,2,DML,2.943
2025-08-12,2,DMH,0.549
2025-08-12,2,DRL,1.546
2025-08-12,2,DRH,0.749
2025-08-12,3,DCL,3.227
2025-08-12,3,DCH,0.716
2025-08-12,3,DML,2.135
2025-08-12,3,DMH,1.062
2025-08-12,3,DRL,1.004
2025-08-12,3,DRH,1.213
2025-08-12,4,DCL,1.503
2025-08-12,4,DCH,0.963
2025-08-12,4,DML,6.044
2025-08-12,4,DMH,0.662
2025-08-12,4,DRL,1.668
2025-08-12,4,DRH,1.384
2025-08-12,5,DCL,6.731
2025-08-12,5,DCH,1.159
2025-08-12,5,DML,3.05
2025-08-12,5,DMH,0.418
2025-08-12,5,DRL,4.38
2025-08-12,5,DRH,5.478
2025-08-12,6,DCL,1.992
2025-08-12,6,DCH,1.49
2025-08-12,6,DML,1.253
2025-08-12,6,DMH,0.686
2025-08-12,6,DRL,1.86
2025-08-12,6,DRH,1.664
2025-08-13,1,DCL,2.477
2025-08-13,1,DCH,0.917
2025-08-13,1,DML,1.661
2025-08-13,1,DMH,0.54
2025-08-13,1,DRL,1.963
2025-08-13,1,DRH,1.347
2025-08-13,2,DCL,1.07
2025-08-13,2,DCH,0.472
2025-08-13,2,DML,1.228
2025-08-13,2,DMH,0.276
2025-08-13,2,DRL,1.134
2025-08-13,2,DRH,1.519
2025-08-13,3,DCL,2.869
2025-08-13,3,DCH,0.599
2025-08-13,3,DML,2.307
2025-08-13,3,DMH,0.601
2025-08-13,3,DRL,5.092
2025-08-13,3,DRH,0.781
2025-08-13,4,DCL,2.039
2025-08-13,4,DCH,0.312
2025-08-13,4,DML,3.603
2025-08-13,4,DMH,0.564
2025-08-13,4,DRL,3.673
2025-08-13,4,DRH,0.495
2025-08-13,5,DCL,2.989
2025-08-13,5,DCH,1.091
2025-08-13,5,DML,2.538
2025-08-13,5,DMH,1.051
2025-08-13,5,DRL,5.142
2025-08-13,5,DRH,3.884
2025-08-13,6,DCL,2.993
2025-08-13,6,DCH,0.959
2025-08-13,6,DML,1.216
2025-08-13,6,DMH,1.205
2025-08-13,6,DRL,4.92
2025-08-13,6,DRH,2.381
2025-08-14,1,DCL,1.651
2025-08-14,1,DCH,0.606
2025-08-14,1,DML,1.354
2025-08-14,1,DMH,0.311
2025-08-14,1,DRL,1.48
2025-08-14,1,DRH,0.271
2025-08-14,2,DCL,1.492
2025-08-14,2,DCH,1.005
2025-08-14,2,DML,1.751
2025-08-14,2,DMH,0.269
2025-08-14,2,DRL,2.818
2025-08-14,2,DRH,0.55
2025-08-14,3,DCL,1.877
2025-08-14,3,DCH,0.649
2025-08-14,3,DML,2.84
2025-08-14,3,DMH,0.472
2025-08-14,3,DRL,1.195
2025-08-14,3,DRH,0.997
2025-08-14,4,DCL,2.95
2025-08-14,4,DCH,0.564
2025-08-14,4,DML,1.666
2025-08-14,4,DMH,1.229
2025-08-14,4,DRL,1.989
2025-08-14,4,DRH,1.264
2025-08-14,5,DCL,4.928
2025-08-14,5,DCH,0.761
2025-08-14,5,DML,3.109
2025-08-14,5,DMH,1.88
2025-08-14,5,DRL,3.145
2025-08-14,5,DRH,3.077
2025-08-14,6,DCL,2.175
2025-08-14,6,DCH,0.492
2025-08-14,6,DML,1.724
2025-08-14,6,DMH,0.806
2025-08-14,6,DRL,3.655
2025-08-14,6,DRH,1.264
2025-08-15,1,DCL,1.65
2025-08-15,1,DCH,0.511
2025-08-15,1,DML,3.43
2025-08-15,1,DMH,0.518
2025-08-15,1,DRL,6.006
2025-08-15,1,DRH,0.745
2025-08-15,2,DCL,1.661
2025-08-15,2,DCH,0.331
2025-08-15,2,DML,1.414
2025-08-15,2,DMH,0.42
2025-08-15,2,DRL,1.283
2025-08-15,2,DRH,1.355
2025-08-15,3,DCL,2.411
2025-08-15,3,DCH,0.833
2025-08-15,3,DML,0.787
2025-08-15,3,DMH,0.46
2025-08-15,3,DRL,2.204
2025-08-15,3,DRH,1.23
2025-08-15,4,DCL,1.755
2025-08-15,4,DCH,0.466
2025-08-15,4,DML,1.377
2025-08-15,4,DMH,1.215
2025-08-15,4,DRL,3.027
2025-08-15,4,DRH,1.943
2025-08-15,5,DCL,3.192
2025-08-15,5,DCH,1.356
2025-08-15,5,DML,1.382
2025-08-15,5,DMH,1.116
2025-08-15,5,DRL,2.127
2025-08-15,5,DRH,1.513
2025-08-15,6,DCL,4.012
2025-08-15,6,DCH,0.922
2025-08-15,6,DML,2.723
2025-08-15,6,DMH,0.444
2025-08-15,6,DRL,4.352
2025-08-15,6,DRH,4.254
2025-08-16,1,DCL,1.36
2025-08-16,1,DCH,0.689
2025-08-16,1,DML,2.407
2025-08-16,1,DMH,0.742
2025-08-16,1,DRL,1.165
2025-08-16,1,DRH,0.63
2025-08-16,2,DCL,2.031
2025-08-16,2,DCH,0.542
2025-08-16,2,DML,1.713
2025-08-16,2,DMH,0.738
2025-08-16,2,DRL,3.224
2025-08-16,2,DRH,1.452
2025-08-16,3,DCL,2.676
2025-08-16,3,DCH,1.542
2025-08-16,3,DML,1.551
2025-08-16,3,DMH,0.538
2025-08-16,3,DRL,3.431
2025-08-16,3,DRH,2.127
2025-08-16,4,DCL,2.792
2025-08-16,4,DCH,2.306
2025-08-16,4,DML,2.282
2025-08-16,4,DMH,0.799
2025-08-16,4,DRL,1.621
2025-08-16,4,DRH,1.188
2025-08-16,5,DCL,5.522
2025-08-16,5,DCH,1.252
2025-08-16,5,DML,1.872
2025-08-16,5,DMH,0.718
2025-08-16,5,DRL,3.124
2025-08-16,5,DRH,1.616
2025-08-16,6,DCL,2.31
2025-08-16,6,DCH,0.919
2025-08-16,6,DML,5.87
2025-08-16,6,DMH,0.679
2025-08-16,6,DRL,9.225
2025-08-16,6,DRH,2.389
2025-08-17,1,DCL,1.744
2025-08-17,1,DCH,0.597
2025-08-17,1,DML,1.844
2025-08-17,1,DMH,0.583
2025-08-17,1,DRL,2.994
2025-08-17,1,DRH,0.932
2025-08-17,2,DCL,1.93
2025-08-17,2,DCH,0.702
2025-08-17,2,DML,1.077
2025-08-17,2,DMH,0.766
2025-08-17,2,DRL,2.286
2025-08-17,2,DRH,0.678
2025-08-17,3,DCL,1.935
2025-08-17,3,DCH,0.913
2025-08-17,3,DML,1.922
2025-08-17,3,DMH,0.178
2025-08-17,3,DRL,1.7
2025-08-17,3,DRH,3.828
2025-08-17,4,DCL,2.163
2025-08-17,4,DCH,1.127
2025-08-17,4,DML,2.112
2025-08-17,4,DMH,0.521
2025-08-17,4,DRL,4.856
2025-08-17,4,DRH,1.519
2025-08-17,5,DCL,3.765
2025-08-17,5,DCH,1.57
2025-08-17,5,DML,3.44
2025-08-17,5,DMH,0.485
2025-08-17,5,DRL,2.191
2025-08-17,5,DRH,2.366
2025-08-17,6,DCL,2.872
2025-08-17,6,DCH,1.725
2025-08-17,6,DML,2.482
2025-08-17,6,DMH,1.091
2025-08-17,6,DRL,2.273
2025-08-17,6,DRH,1.261
2025-08-18,1,DCL,0.921
2025-08-18,1,DCH,1.927
2025-08-18,1,DML,3.33
2025-08-18,1,DMH,0.694
2025-08-18,1,DRL,1.699
2025-08-18,1,DRH,0.814
2025-08-18,2,DCL,2.03
2025-08-18,2,DCH,0.432
2025-08-18,2,DML,0.614
2025-08-18,2,DMH,0.491
2025-08-18,2,DRL,2.448
2025-08-18,2,DRH,2.34
2025-08-18,3,DCL,2.441
2025-08-18,3,DCH,2.645
2025-08-18,3,DML,1.372
2025-08-18,3,DMH,1.542
2025-08-18,3,DRL,2.314
2025-08-18,3,DRH,1.076
2025-08-18,4,DCL,1.657
2025-08-18,4,DCH,1.184
2025-08-18,4,DML,1.076
2025-08-18,4,DMH,0.737
2025-08-18,4,DRL,3.84
2025-08-18,4,DRH,2.868
2025-08-18,5,DCL,5.694
2025-08-18,5,DCH,1.04
2025-08-18,5,DML,3.374
2025-08-18,5,DMH,1.404
2025-08-18,5,DRL,4.492
2025-08-18,5,DRH,5.869
2025-08-18,6,DCL,2.913
2025-08-18,6,DCH,0.792
2025-08-18,6,DML,2.32
2025-08-18,6,DMH,1.478
2025-08-18,6,DRL,1.942
2025-08-18,6,DRH,1.494
2025-08-19,1,DCL,1.763
2025-08-19,1,DCH,0.448
2025-08-19,1,DML,1.188
2025-08-19,1,DMH,0.439
2025-08-19,1,DRL,2.079
2025-08-19,1,DRH,1.254
2025-08-19,2,DCL,1.595
2025-08-19,2,DCH,1.396
2025-08-19,2,DML,1.067
2025-08-19,2,DMH,0.285
2025-08-19,2,DRL,2.102
